Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 508 0.316418 0.238774 0.216772 0.228036 1 
1 509 0.316504 0.239447 0.216007 0.228041 1 
1 510 0.316723 0.240139 0.21516 0.227978 1 
1 511 0.317053 0.240837 0.214252 0.227858 1 
1 512 0.317475 0.241526 0.213308 0.227691 1 
1 513 0.31797 0.242194 0.21235 0.227486 1 
1 514 0.318522 0.242828 0.211398 0.227253 1 
1 515 0.319117 0.243413 0.210472 0.226998 1 
1 516 0.319744 0.24394 0.209587 0.226729 1 
1 517 0.320398 0.244397 0.208757 0.226448 1 
1 518 0.321072 0.244777 0.207991 0.22616 1 
1 519 0.321768 0.245072 0.207296 0.225863 1 
1 520 0.322487 0.24528 0.206674 0.225558 1 
1 521 0.323234 0.245398 0.206126 0.225242 1 
1 522 0.324014 0.245428 0.205648 0.22491 1 
1 523 0.324835 0.245373 0.205234 0.224559 1 
1 524 0.325703 0.245238 0.204876 0.224183 1 
1 525 0.326624 0.245033 0.204565 0.223777 1 
1 526 0.327604 0.244766 0.204292 0.223338 1 
1 527 0.328643 0.244449 0.204045 0.222863 1 
1 528 0.329741 0.244095 0.203816 0.222348 1 
1 529 0.330894 0.243717 0.203594 0.221795 1 
1 530 0.332094 0.243329 0.203372 0.221205 1 
1 531 0.33333 0.242944 0.203145 0.220581 1 
1 532 0.334586 0.242574 0.202909 0.219931 1 
1 533 0.335845 0.24223 0.202664 0.219261 1 
1 534 0.337086 0.241923 0.202409 0.218583 1 
1 535 0.338286 0.241659 0.202149 0.217906 1 
1 536 0.339421 0.241445 0.20189 0.217244 1 
1 537 0.340467 0.241283 0.201639 0.216611 1 
1 538 0.341402 0.241174 0.201405 0.216018 1 
1 539 0.342204 0.241116 0.201199 0.215481 1 
1 540 0.342854 0.241104 0.201032 0.21501 1 
1 541 0.343338 0.241131 0.200914 0.214618 1 
1 542 0.343644 0.24119 0.200855 0.214312 1 
1 543 0.343766 0.241268 0.200865 0.2141 1 
1 544 0.343705 0.241356 0.200952 0.213986 1 
1 545 0.343464 0.241441 0.201122 0.213973 1 
1 546 0.343054 0.24151 0.201378 0.214058 1 
1 547 0.342487 0.241552 0.201721 0.21424 1 
1 548 0.341785 0.241555 0.202151 0.21451 1 
1 549 0.340968 0.241509 0.202662 0.214861 1 
1 550 0.340063 0.241406 0.20325 0.215281 1 
1 551 0.339096 0.241241 0.203903 0.215759 1 
1 552 0.338096 0.24101 0.204613 0.216281 1 
1 553 0.337089 0.240712 0.205366 0.216833 1 
1 554 0.336102 0.240349 0.206149 0.2174 1 
1 555 0.335159 0.239925 0.206947 0.21797 1 
1 556 0.334279 0.239448 0.207745 0.218527 1 
1 557 0.33348 0.238928 0.20853 0.219062 1 
1 558 0.332774 0.238376 0.209287 0.219564 1 
1 559 0.332167 0.237806 0.210003 0.220024 1 
1 560 0.331662 0.237232 0.210669 0.220437 1 
1 561 0.331256 0.236671 0.211273 0.2208 1 
1 562 0.330942 0.236139 0.21181 0.221109 1 
1 563 0.33071 0.23565 0.212273 0.221367 1 
1 564 0.330546 0.23522 0.212659 0.221576 1 
1 565 0.330431 0.234861 0.212968 0.221739 1 
1 566 0.33035 0.234587 0.2132 0.221864 1 
1 567 0.330282 0.234405 0.213358 0.221955 1 
1 568 0.330211 0.234323 0.213445 0.222022 1 
1 569 0.330119 0.234344 0.213467 0.22207 1 
1 570 0.329992 0.234471 0.213428 0.222109 1 
1 571 0.329819 0.234702 0.213335 0.222144 1 
1 572 0.329592 0.235033 0.213195 0.222181 1 
1 573 0.329307 0.235456 0.213012 0.222225 1 
1 574 0.328966 0.235963 0.212792 0.222279 1 
1 575 0.328572 0.236542 0.21254 0.222346 1 
1 576 0.328134 0.237181 0.212261 0.222425 1 
1 577 0.327664 0.237865 0.211956 0.222515 1 
1 578 0.327178 0.23858 0.211629 0.222613 1 
1 579 0.326691 0.239311 0.211281 0.222716 1 
1 580 0.326224 0.240043 0.210914 0.222819 1 
1 581 0.325795 0.240763 0.210527 0.222915 1 
1 582 0.325424 0.241455 0.210123 0.222999 1 
1 583 0.325128 0.242109 0.2097 0.223063 1 
1 584 0.324924 0.242714 0.20926 0.223102 1 
1 585 0.324825 0.243261 0.208804 0.22311 1 
1 586 0.324842 0.243743 0.208334 0.223081 1 
1 587 0.324983 0.244154 0.207851 0.223012 1 
1 588 0.32525 0.244492 0.207358 0.222899 1 
1 589 0.325644 0.244755 0.20686 0.222741 1 
1 590 0.326161 0.244942 0.20636 0.222537 1 
1 591 0.326792 0.245055 0.205864 0.222289 1 
1 592 0.327528 0.245098 0.205377 0.221997 1 
1 593 0.328354 0.245073 0.204905 0.221667 1 
1 594 0.329255 0.244986 0.204455 0.221303 1 
1 595 0.330213 0.244843 0.204032 0.220911 1 
1 596 0.33121 0.244649 0.203644 0.220497 1 
1 597 0.332225 0.244411 0.203295 0.220069 1 
1 598 0.333238 0.244135 0.202992 0.219634 1 
1 599 0.334232 0.243829 0.202739 0.2192 1 
1 600 0.335186 0.243498 0.202541 0.218775 1 
1 601 0.336084 0.243149 0.202401 0.218367 1 
1 602 0.336909 0.242788 0.202322 0.217981 1 
1 603 0.337648 0.242421 0.202306 0.217626 1 
1 604 0.338288 0.242052 0.202354 0.217306 1 
1 605 0.338819 0.241688 0.202467 0.217026 1 
1 606 0.339234 0.241331 0.202643 0.216792 1 
1 607 0.339527 0.240986 0.202882 0.216605 1 
1 608 0.339695 0.240656 0.203182 0.216467 1 
1 609 0.339739 0.240342 0.203538 0.21638 1 
1 610 0.33966 0.240048 0.203949 0.216343 1 
1 611 0.339463 0.239772 0.204409 0.216355 1 
1 612 0.339157 0.239516 0.204913 0.216414 1 
1 613 0.338749 0.239278 0.205456 0.216517 1 
1 614 0.338254 0.239057 0.20603 0.216659 1 
1 615 0.337684 0.238852 0.206629 0.216835 1 
1 616 0.337058 0.238658 0.207245 0.21704 1 
1 617 0.336392 0.238473 0.207868 0.217267 1 
1 618 0.335706 0.238293 0.20849 0.217511 1 
1 619 0.335021 0.238113 0.209101 0.217764 1 
1 620 0.334357 0.23793 0.209692 0.21802 1 
1 621 0.333735 0.237739 0.210253 0.218273 1 
1 622 0.333174 0.237537 0.210773 0.218516 1 
1 623 0.332692 0.237319 0.211245 0.218744 1 
1 624 0.332305 0.237083 0.211658 0.218953 1 
1 625 0.332027 0.236827 0.212006 0.219139 1 
1 626 0.331869 0.23655 0.212281 0.2193 1 
1 627 0.331836 0.236251 0.212479 0.219435 1 
1 628 0.331931 0.235932 0.212595 0.219543 1 
1 629 0.332154 0.235594 0.212627 0.219625 1 
1 630 0.332497 0.235242 0.212576 0.219686 1 
1 631 0.33295 0.234879 0.212443 0.219728 1 
1 632 0.3335 0.234513 0.212232 0.219755 1 
1 633 0.334128 0.234149 0.211949 0.219774 1 
1 634 0.334812 0.233797 0.2116 0.219791 1 
1 635 0.33553 0.233464 0.211196 0.21981 1 
1 636 0.336256 0.233161 0.210746 0.219838 1 
1 637 0.336963 0.232895 0.210261 0.219881 1 
1 638 0.337626 0.232677 0.209754 0.219942 1 
1 639 0.338221 0.232516 0.209236 0.220027 1 
1 640 0.338723 0.232421 0.208721 0.220135 1 
1 641 0.339114 0.232398 0.208219 0.220269 1 
1 642 0.339377 0.232454 0.207741 0.220428 1 
1 643 0.339501 0.232594 0.207297 0.220608 1 
1 644 0.339479 0.232821 0.206895 0.220805 1 
1 645 0.33931 0.233135 0.206541 0.221014 1 
1 646 0.338997 0.233535 0.206239 0.221228 1 
1 647 0.338551 0.234019 0.205992 0.221438 1 
1 648 0.337986 0.23458 0.205799 0.221636 1 
1 649 0.33732 0.23521 0.205658 0.221812 1 
1 650 0.336577 0.2359 0.205565 0.221957 1 
1 651 0.335783 0.236639 0.205515 0.222064 1 
1 652 0.334966 0.237412 0.2055 0.222123 1 
1 653 0.334155 0.238206 0.205511 0.222129 1 
1 654 0.333379 0.239006 0.205539 0.222076 1 
1 655 0.332666 0.239796 0.205574 0.221963 1 
1 656 0.332042 0.240563 0.205606 0.221788 1 
1 657 0.331529 0.241292 0.205627 0.221552 1 
1 658 0.331146 0.241969 0.205626 0.221259 1 
1 659 0.330905 0.242584 0.205598 0.220914 1 
1 660 0.330814 0.243127 0.205535 0.220524 1 
1 661 0.330877 0.24359 0.205435 0.220099 1 
1 662 0.331089 0.24397 0.205294 0.219647 1 
1 663 0.331443 0.244263 0.205114 0.21918 1 
1 664 0.331924 0.24447 0.204896 0.21871 1 
1 665 0.332515 0.244594 0.204644 0.218246 1 
1 666 0.333194 0.244638 0.204366 0.217801 1 
1 667 0.333937 0.24461 0.20407 0.217384 1 
1 668 0.334716 0.244516 0.203764 0.217003 1 
1 669 0.335507 0.244365 0.203461 0.216667 1 
1 670 0.336282 0.244167 0.20317 0.216381 1 
1 671 0.337016 0.24393 0.202905 0.216149 1 
1 672 0.337688 0.243662 0.202677 0.215973 1 
1 673 0.338279 0.243371 0.202497 0.215853 1 
1 674 0.338773 0.243063 0.202375 0.215789 1 
1 675 0.339161 0.242744 0.202319 0.215776 1 
1 676 0.339435 0.242416 0.202336 0.215812 1 
1 677 0.339597 0.242081 0.202432 0.21589 1 
1 678 0.339648 0.241739 0.202607 0.216005 1 
1 679 0.339598 0.241388 0.202863 0.21615 1 
1 680 0.339459 0.241026 0.203197 0.216318 1 
1 681 0.339245 0.240649 0.203603 0.216503 1 
1 682 0.338975 0.240252 0.204075 0.216697 1 
1 683 0.338669 0.239833 0.204603 0.216896 1 
1 684 0.338346 0.239386 0.205176 0.217092 1 
1 685 0.338027 0.238908 0.205783 0.217282 1 
1 686 0.337733 0.238398 0.206408 0.217461 1 
1 687 0.33748 0.237854 0.207039 0.217627 1 
1 688 0.337287 0.237276 0.207661 0.217776 1 
1 689 0.337166 0.236666 0.208261 0.217907 1 
1 690 0.337127 0.236029 0.208824 0.218019 1 
1 691 0.337178 0.23537 0.20934 0.218112 1 
1 692 0.337322 0.234696 0.209797 0.218185 1 
1 693 0.33756 0.234015 0.210187 0.218239 1 
1 694 0.337888 0.233336 0.210503 0.218274 1 
1 695 0.338301 0.232669 0.21074 0.218291 1 
1 696 0.338788 0.232024 0.210897 0.218291 1 
1 697 0.339339 0.231412 0.210973 0.218275 1 
1 698 0.339939 0.230844 0.210972 0.218245 1 
1 699 0.340574 0.230328 0.210897 0.218201 1 
1 700 0.341226 0.229873 0.210755 0.218146 1 
1 701 0.34188 0.229486 0.210555 0.218079 1 
1 702 0.342517 0.229174 0.210306 0.218003 1 
1 703 0.343121 0.228941 0.210018 0.21792 1 
1 704 0.343674 0.22879 0.209704 0.217831 1 
1 705 0.344162 0.228724 0.209375 0.217739 1 
1 706 0.344571 0.228742 0.209042 0.217645 1 
1 707 0.344888 0.228843 0.208717 0.217552 1 
1 708 0.345102 0.229025 0.208411 0.217462 1 
1 709 0.345204 0.229284 0.208133 0.217379 1 
1 710 0.345189 0.229617 0.20789 0.217305 1 
1 711 0.345052 0.230017 0.207689 0.217242 1 
1 712 0.344792 0.23048 0.207534 0.217194 1 
1 713 0.34441 0.230999 0.207428 0.217163 1 
1 714 0.34391 0.231568 0.207371 0.217151 1 
1 715 0.343298 0.23218 0.207362 0.21716 1 
1 716 0.342584 0.23283 0.207397 0.21719 1 
1 717 0.341778 0.23351 0.20747 0.217243 1 
1 718 0.340894 0.234214 0.207574 0.217318 1 
1 719 0.339948 0.234937 0.207701 0.217414 1 
1 720 0.338957 0.235673 0.207841 0.217529 1 
1 721 0.337939 0.236416 0.207984 0.217661 1 
1 722 0.336914 0.237162 0.208119 0.217805 1 
1 723 0.335901 0.237905 0.208236 0.217959 1 
1 724 0.33492 0.23864 0.208323 0.218116 1 
1 725 0.33399 0.239364 0.208373 0.218272 1 
1 726 0.333129 0.240074 0.208377 0.218421 1 
1 727 0.332351 0.240764 0.208328 0.218557 1 
1 728 0.331671 0.241431 0.208222 0.218675 1 
1 729 0.3311 0.242073 0.208056 0.21877 1 
1 730 0.330646 0.242687 0.20783 0.218837 1 
1 731 0.330312 0.243268 0.207547 0.218873 1 
1 732 0.330101 0.243815 0.20721 0.218874 1 
1 733 0.330009 0.244325 0.206827 0.218839 1 
1 734 0.33003 0.244794 0.206407 0.218769 1 
1 735 0.330157 0.245219 0.205961 0.218663 1 
1 736 0.330376 0.245599 0.205502 0.218524 1 
1 737 0.330673 0.245928 0.205042 0.218356 1 
1 738 0.331033 0.246205 0.204598 0.218164 1 
1 739 0.331437 0.246426 0.204183 0.217954 1 
1 740 0.331869 0.246588 0.203813 0.217731 1 
1 741 0.33231 0.246687 0.2035 0.217503 1 
1 742 0.332744 0.246722 0.203257 0.217277 1 
1 743 0.333155 0.246689 0.203096 0.21706 1 
1 744 0.33353 0.246587 0.203024 0.21686 1 
1 745 0.333858 0.246413 0.203047 0.216681 1 
1 746 0.334132 0.246168 0.203169 0.21653 1 
1 747 0.334347 0.245852 0.203391 0.21641 1 
1 748 0.334502 0.245465 0.203708 0.216325 1 
1 749 0.334598 0.245012 0.204116 0.216274 1 
1 750 0.33464 0.244494 0.204606 0.21626 1 
1 751 0.334636 0.243918 0.205168 0.216279 1 
1 752 0.334595 0.243289 0.205787 0.216329 1 
1 753 0.334529 0.242614 0.20645 0.216406 1 
1 754 0.334452 0.241903 0.20714 0.216505 1 
1 755 0.334375 0.241164 0.20784 0.216622 1 
1 756 0.334313 0.240407 0.208532 0.216748 1 
1 757 0.334277 0.239643 0.209201 0.216879 1 
1 758 0.334279 0.238883 0.20983 0.217008 1 
1 759 0.334329 0.238137 0.210404 0.21713 1 
1 760 0.334433 0.237416 0.210912 0.217239 1 
1 761 0.334597 0.23673 0.211342 0.217331 1 
1 762 0.334821 0.236088 0.211688 0.217403 1 
1 763 0.335106 0.235498 0.211944 0.217452 1 
1 764 0.335447 0.234967 0.212107 0.217479 1 
1 765 0.335837 0.234502 0.212179 0.217482 1 
1 766 0.336268 0.234106 0.212162 0.217464 1 
1 767 0.33673 0.233782 0.212063 0.217426 1 
1 768 0.337209 0.233531 0.211888 0.217372 1 
1 769 0.337693 0.233354 0.211649 0.217305 1 
1 770 0.338166 0.233248 0.211355 0.21723 1 
1 771 0.338616 0.233212 0.21102 0.217152 1 
1 772 0.339029 0.233242 0.210654 0.217075 1 
1 773 0.339392 0.233333 0.210272 0.217003 1 
1 774 0.339695 0.233479 0.209885 0.216941 1 
1 775 0.339928 0.233675 0.209504 0.216893 1 
1 776 0.340085 0.233916 0.209138 0.216861 1 
1 777 0.340161 0.234194 0.208797 0.216848 1 
1 778 0.340155 0.234503 0.208487 0.216855 1 
1 779 0.340067 0.234838 0.208212 0.216884 1 
1 780 0.339899 0.235193 0.207974 0.216933 1 
1 781 0.339656 0.235564 0.207776 0.217004 1 
1 782 0.339347 0.235944 0.207614 0.217095 1 
1 783 0.338978 0.236331 0.207488 0.217203 1 
1 784 0.338559 0.236722 0.207391 0.217328 1 
1 785 0.338101 0.237113 0.207319 0.217468 1 
1 786 0.337613 0.237502 0.207266 0.217619 1 
1 787 0.337106 0.237889 0.207224 0.21778 1 
1 788 0.336589 0.238273 0.207188 0.217949 1 
1 789 0.336071 0.238653 0.207151 0.218125 1 
1 790 0.335559 0.23903 0.207106 0.218305 1 
1 791 0.335059 0.239403 0.207049 0.218489 1 
1 792 0.334575 0.239773 0.206976 0.218675 1 
1 793 0.33411 0.240141 0.206885 0.218864 1 
1 794 0.333665 0.240507 0.206774 0.219055 1 
1 795 0.333239 0.240871 0.206644 0.219247 1 
1 796 0.33283 0.241233 0.206496 0.219441 1 
1 797 0.332437 0.241591 0.206335 0.219636 1 
1 798 0.332057 0.241946 0.206165 0.219832 1 
1 799 0.331685 0.242294 0.205992 0.220029 1 
1 800 0.331318 0.242634 0.205822 0.220227 1 
1 801 0.330954 0.242962 0.205662 0.220423 1 
1 802 0.33059 0.243275 0.205519 0.220616 1 
1 803 0.330225 0.243568 0.205401 0.220806 1 
1 804 0.32986 0.243837 0.205314 0.220989 1 
1 805 0.329495 0.244078 0.205265 0.221162 1 
1 806 0.329134 0.244285 0.205257 0.221324 1 
1 807 0.32878 0.244454 0.205296 0.221471 1 
1 808 0.328439 0.244581 0.205382 0.221599 1 
1 809 0.328117 0.244662 0.205516 0.221705 1 
1 810 0.327822 0.244694 0.205698 0.221787 1 
1 811 0.32756 0.244675 0.205924 0.221841 1 
1 812 0.32734 0.244605 0.20619 0.221865 1 
1 813 0.327169 0.244484 0.20649 0.221856 1 
1 814 0.327054 0.244314 0.206817 0.221814 1 
1 815 0.327 0.244098 0.207164 0.221738 1 
1 816 0.327012 0.243841 0.20752 0.221627 1 
1 817 0.327092 0.243547 0.207878 0.221482 1 
1 818 0.327242 0.243224 0.208227 0.221306 1 
1 819 0.32746 0.242879 0.20856 0.221101 1 
1 820 0.327744 0.24252 0.208867 0.220869 1 
1 821 0.328088 0.242154 0.209141 0.220616 1 
1 822 0.328488 0.241791 0.209376 0.220346 1 
1 823 0.328933 0.241436 0.209567 0.220063 1 
1 824 0.329416 0.241098 0.209711 0.219775 1 
1 825 0.329926 0.240782 0.209806 0.219485 1 
1 826 0.330453 0.240493 0.209852 0.219202 1 
1 827 0.330986 0.240235 0.20985 0.218929 1 
1 828 0.331515 0.240008 0.209804 0.218673 1 
1 829 0.332029 0.239813 0.209718 0.21844 1 
1 830 0.332521 0.23965 0.209596 0.218233 1 
1 831 0.332982 0.239514 0.209446 0.218057 1 
1 832 0.333407 0.239403 0.209274 0.217916 1 
1 833 0.333791 0.239312 0.209087 0.217811 1 
1 834 0.33413 0.239234 0.208892 0.217744 1 
1 835 0.334424 0.239165 0.208696 0.217715 1 
1 836 0.334673 0.239097 0.208505 0.217725 1 
1 837 0.334879 0.239025 0.208324 0.217773 1 
1 838 0.335045 0.238943 0.208157 0.217855 1 
1 839 0.335176 0.238847 0.208008 0.217969 1 
1 840 0.335275 0.238734 0.207878 0.218112 1 
1 841 0.335349 0.238602 0.207769 0.218279 1 
1 842 0.335404 0.238449 0.20768 0.218467 1 
1 843 0.335445 0.238277 0.207609 0.218669 1 
1 844 0.335477 0.238086 0.207554 0.218882 1 
1 845 0.335506 0.237882 0.207511 0.219101 1 
1 846 0.335537 0.237667 0.207477 0.21932 1 
1 847 0.335571 0.237447 0.207447 0.219535 1 
1 848 0.335613 0.23723 0.207415 0.219743 1 
1 849 0.335663 0.23702 0.207378 0.219939 1 
1 850 0.335721 0.236825 0.207332 0.220122 1 
1 851 0.335789 0.236651 0.207271 0.220289 1 
1 852 0.335863 0.236506 0.207193 0.220438 1 
1 853 0.335941 0.236394 0.207096 0.220569 1 
1 854 0.336021 0.236321 0.206977 0.220681 1 
1 855 0.336098 0.236291 0.206836 0.220775 1 
1 856 0.336168 0.236307 0.206674 0.220851 1 
1 857 0.336226 0.236371 0.206492 0.220911 1 
1 858 0.336267 0.236484 0.206292 0.220956 1 
1 859 0.336287 0.236647 0.206078 0.220987 1 
1 860 0.336281 0.236857 0.205855 0.221007 1 
1 861 0.336245 0.237112 0.205626 0.221017 1 
1 862 0.336175 0.237409 0.205397 0.221019 1 
1 863 0.336068 0.237744 0.205175 0.221013 1 
1 864 0.335923 0.238113 0.204965 0.221 1 
1 865 0.335738 0.238508 0.204773 0.220982 1 
1 866 0.335513 0.238925 0.204605 0.220957 1 
1 867 0.33525 0.239357 0.204466 0.220927 1 
1 868 0.334952 0.239797 0.20436 0.220891 1 
1 869 0.33462 0.240239 0.204293 0.220848 1 
1 870 0.334261 0.240675 0.204266 0.220797 1 
1 871 0.33388 0.2411 0.204283 0.220738 1 
1 872 0.333482 0.241506 0.204343 0.220669 1 
1 873 0.333074 0.241888 0.204447 0.220591 1 
1 874 0.332664 0.24224 0.204593 0.220502 1 
1 875 0.33226 0.242558 0.20478 0.220403 1 
1 876 0.331868 0.242836 0.205002 0.220294 1 
1 877 0.331496 0.243072 0.205256 0.220176 1 
1 878 0.33115 0.243264 0.205536 0.22005 1 
1 879 0.330838 0.243409 0.205835 0.219919 1 
1 880 0.330563 0.243508 0.206146 0.219784 1 
1 881 0.33033 0.243561 0.206462 0.219647 1 
1 882 0.330143 0.243569 0.206775 0.219513 1 
1 883 0.330003 0.243536 0.207077 0.219384 1 
1 884 0.329912 0.243464 0.20736 0.219264 1 
1 885 0.329869 0.243358 0.207618 0.219156 1 
1 886 0.329873 0.243221 0.207843 0.219062 1 
1 887 0.329923 0.24306 0.208031 0.218986 1 
1 888 0.330015 0.242879 0.208176 0.21893 1 
1 889 0.330147 0.242682 0.208275 0.218896 1 
1 890 0.330314 0.242475 0.208325 0.218886 1 
1 891 0.330512 0.242262 0.208327 0.218899 1 
1 892 0.330737 0.242046 0.208281 0.218936 1 
1 893 0.330984 0.241831 0.208189 0.218996 1 
1 894 0.33125 0.241618 0.208054 0.219078 1 
1 895 0.331529 0.241409 0.207882 0.21918 1 
1 896 0.331818 0.241205 0.207679 0.219298 1 
1 897 0.332114 0.241005 0.207451 0.219431 1 
1 898 0.332411 0.240808 0.207205 0.219575 1 
1 899 0.332708 0.240615 0.206952 0.219726 1 
1 900 0.333 0.240422 0.206697 0.219881 1 
1 901 0.333283 0.24023 0.206451 0.220036 1 
1 902 0.333555 0.240036 0.206221 0.220188 1 
1 903 0.333813 0.239839 0.206014 0.220335 1 
1 904 0.334051 0.239638 0.205837 0.220474 1 
1 905 0.334267 0.239434 0.205696 0.220603 1 
1 906 0.334458 0.239226 0.205595 0.220721 1 
1 907 0.334619 0.239016 0.205537 0.220828 1 
1 908 0.334747 0.238805 0.205524 0.220924 1 
1 909 0.334841 0.238595 0.205555 0.221009 1 
1 910 0.334896 0.238389 0.205629 0.221085 1 
1 911 0.334913 0.238191 0.205744 0.221152 1 
1 912 0.334891 0.238004 0.205894 0.221212 1 
1 913 0.33483 0.23783 0.206074 0.221266 1 
1 914 0.334733 0.237674 0.206277 0.221316 1 
1 915 0.334603 0.237539 0.206496 0.221362 1 
1 916 0.334446 0.237429 0.206721 0.221404 1 
1 917 0.334269 0.237345 0.206944 0.221443 1 
1 918 0.334079 0.23729 0.207155 0.221476 1 
1 919 0.333885 0.237266 0.207347 0.221501 1 
1 920 0.333699 0.237275 0.207509 0.221517 1 
1 921 0.33353 0.237317 0.207635 0.221518 1 
1 922 0.333389 0.237392 0.207718 0.221502 1 
1 923 0.333286 0.237501 0.207751 0.221462 1 
1 924 0.333231 0.237642 0.207732 0.221395 1 
1 925 0.333231 0.237816 0.207657 0.221296 1 
1 926 0.333292 0.238022 0.207527 0.22116 1 
1 927 0.333416 0.238256 0.207342 0.220985 1 
1 928 0.333605 0.238519 0.207108 0.220767 1 
1 929 0.333856 0.238808 0.206829 0.220507 1 
1 930 0.334162 0.239119 0.206514 0.220205 1 
1 931 0.334514 0.239452 0.206171 0.219864 1 
1 932 0.334901 0.239801 0.205811 0.219487 1 
1 933 0.335307 0.240164 0.205447 0.219083 1 
1 934 0.335716 0.240536 0.205091 0.218658 1 
1 935 0.336109 0.240912 0.204756 0.218223 1 
1 936 0.336468 0.241287 0.204455 0.21779 1 
1 937 0.336773 0.241656 0.204201 0.217371 1 
1 938 0.337007 0.242012 0.204004 0.216977 1 
1 939 0.337154 0.24235 0.203874 0.216623 1 
1 940 0.337199 0.242663 0.203819 0.216319 1 
1 941 0.337134 0.242945 0.203843 0.216078 1 
1 942 0.336951 0.243192 0.203949 0.215908 1 
1 943 0.336649 0.243398 0.204136 0.215816 1 
1 944 0.336232 0.243559 0.204401 0.215808 1 
1 945 0.335705 0.243672 0.204738 0.215885 1 
1 946 0.335081 0.243736 0.205137 0.216046 1 
1 947 0.334377 0.24375 0.205586 0.216287 1 
1 948 0.333612 0.243714 0.206073 0.216601 1 
1 949 0.332808 0.243633 0.20658 0.216979 1 
1 950 0.331989 0.243508 0.207093 0.217409 1 
1 951 0.331183 0.243347 0.207595 0.217876 1 
1 952 0.330413 0.243153 0.208068 0.218366 1 
1 953 0.329705 0.242936 0.208496 0.218863 1 
1 954 0.32908 0.242701 0.208867 0.219352 1 
1 955 0.32856 0.242458 0.209166 0.219815 1 
1 956 0.328159 0.242215 0.209385 0.220241 1 
1 957 0.327891 0.241978 0.209516 0.220615 1 
1 958 0.327762 0.241754 0.209555 0.220928 1 
1 959 0.327776 0.241551 0.209502 0.221171 1 
1 960 0.32793 0.241373 0.209358 0.22134 1 
1 961 0.328217 0.241223 0.209128 0.221432 1 
1 962 0.328627 0.241104 0.208822 0.221447 1 
1 963 0.329145 0.241017 0.208449 0.221389 1 
1 964 0.329754 0.240961 0.208021 0.221264 1 
1 965 0.330434 0.240935 0.207553 0.221079 1 
1 966 0.331163 0.240935 0.207058 0.220844 1 
1 967 0.331921 0.240958 0.206552 0.220569 1 
1 968 0.332685 0.240999 0.206049 0.220267 1 
1 969 0.333435 0.241052 0.205563 0.219949 1 
1 970 0.334153 0.241114 0.205107 0.219626 1 
1 971 0.334822 0.241177 0.20469 0.21931 1 
1 972 0.335429 0.241238 0.204323 0.21901 1 
1 973 0.335963 0.241292 0.20401 0.218735 1 
1 974 0.336417 0.241335 0.203756 0.218492 1 
1 975 0.336787 0.241364 0.203564 0.218285 1 
1 976 0.337074 0.241377 0.203431 0.218118 1 
1 977 0.33728 0.241372 0.203356 0.217992 1 
1 978 0.337409 0.24135 0.203333 0.217907 1 
1 979 0.337471 0.241311 0.203356 0.217861 1 
1 980 0.337476 0.241256 0.203417 0.217851 1 
1 981 0.337433 0.241187 0.203508 0.217872 1 
1 982 0.337357 0.241106 0.203618 0.217919 1 
1 983 0.33726 0.241017 0.203738 0.217985 1 
1 984 0.337155 0.240923 0.203857 0.218065 1 
1 985 0.337054 0.240825 0.203968 0.218153 1 
1 986 0.336969 0.240729 0.204061 0.218241 1 
1 987 0.336911 0.240636 0.204128 0.218325 1 
1 988 0.336888 0.24055 0.204163 0.218399 1 
1 989 0.336908 0.240472 0.204162 0.218459 1 
1 990 0.336975 0.240404 0.204121 0.218501 1 
1 991 0.337092 0.240349 0.204037 0.218522 1 
1 992 0.337259 0.240307 0.203912 0.218522 1 
1 993 0.337474 0.240278 0.203748 0.2185 1 
1 994 0.337733 0.240264 0.203546 0.218456 1 
1 995 0.33803 0.240264 0.203313 0.218393 1 
1 996 0.338354 0.240278 0.203056 0.218313 1 
1 997 0.338696 0.240304 0.202781 0.218219 1 
1 998 0.339043 0.240342 0.202499 0.218116 1 
1 999 0.339381 0.240391 0.202219 0.218009 1 
1 1000 0.339697 0.240449 0.201951 0.217903 1 
1 1001 0.339976 0.240515 0.201707 0.217803 1 
1 1002 0.340202 0.240587 0.201497 0.217715 1 
1 1003 0.340362 0.240663 0.201331 0.217644 1 
1 1004 0.340444 0.240743 0.201219 0.217595 1 
1 1005 0.340435 0.240824 0.20117 0.217572 1 
1 1006 0.340326 0.240906 0.20119 0.217579 1 
1 1007 0.34011 0.240986 0.201286 0.217618 1 
1 1008 0.339784 0.241065 0.20146 0.217691 1 
1 1009 0.339346 0.241143 0.201714 0.217797 1 
